2.0377e-11 2.2541e-11 1.5812e-11 1.7642e-11 1.4936e-11 1.1559e-11 2.0622e-11 2.0878e-11 2.4547e-11 1.3598e-11 1.8563e-11 9.1037e-12 1.2081e-11 1.6909e-11 9.3222e-12 1.0141e-11 1.1691e-11 1.432e-11 2.1989e-11 1.3969e-11 8.176e-12 1.0539e-11 1.4025e-11 1.1804e-11 2.4214e-11 1.228e-11 1.3857e-11 1.0749e-11 1.2028e-11 1.9288e-11 1.3952e-11 9.4885e-12 9.4065e-12 9.7432e-12 1.1136e-11 7.7426e-12 6.387e-12 6.1593e-12 8.6865e-12 8.3804e-12 6.5473e-12 6.0509e-12 9.8928e-12 9.6605e-12 7.5657e-12 8.261e-12 8.1467e-12 1.1172e-11 8.2958e-12 9.8869e-12 6.7567e-12 5.5801e-12 8.0275e-12 4.8184e-12 6.6281e-12 4.9279e-12 5.0789e-12 5.1913e-12 5.263e-12 3.9421e-12 5.903e-12 5.9533e-12 3.8559e-12 4.5303e-12 3.6531e-12 4.2615e-12 4.6592e-12 2.9246e-12 2.6532e-12 2.5893e-12 3.0108e-12 3.3365e-12
4.4623e-11 3.3538e-11 3.0801e-11 3.2434e-11 2.0842e-11 1.9062e-11 2.3307e-11 1.4627e-11 1.9783e-11 1.0409e-11 1.5944e-11 1.6566e-11 1.3668e-11 1.5963e-11 1.5257e-11 1.1443e-11 1.5813e-11 1.6942e-11 9.0893e-12 1.363e-11 1.7473e-11 1.2743e-11 2.0087e-11 1.01e-11 2.3129e-11 1.6756e-11 1.2084e-11 1.8655e-11 7.4297e-12 1.5118e-11 1.0373e-11 2.3361e-11 1.8221e-11 1.2918e-11 7.5489e-12 5.5745e-12 1.1416e-11 8.4389e-12 5.8863e-12 4.6229e-12 4.5084e-12 5.8398e-12 5.5445e-12 3.3547e-12 6.8127e-12 7.2508e-12 9.6133e-12 9.8244e-12 9.8923e-12 5.8218e-12 7.5895e-12 1.0148e-11 8.4851e-12 7.5167e-12 4.238e-12 5.4533e-12 8.5256e-12 7.706e-12 5.8019e-12 8.4038e-12 5.4253e-12 4.6012e-12 5.1243e-12 3.4982e-12 3.6061e-12 3.4961e-12 2.8872e-12 2.474e-12 2.053e-12 2.416e-12 1.8975e-12 2.3046e-12
1.5088e-10 1.6244e-10 2.9655e-11 3.6697e-11 7.9685e-12 5.5978e-11 2.6456e-12 1.8662e-11 1.4554e-11 1.3339e-11 3.101e-11 2.0632e-11 1.4442e-11 1.1908e-11 9.7035e-12 1.1401e-11 9.086e-12 1.2064e-11 1.2761e-11 2.3272e-11 1.9939e-11 1.9331e-11 1.5167e-11 1.4054e-11 1.7341e-11 1.3159e-11 1.4743e-11 2.068e-11 1.8774e-11 1.4617e-11 1.4712e-11 8.4211e-12 8.7622e-12 6.647e-12 1.9759e-11 1.8936e-11 8.5675e-12 8.5363e-12 9.6216e-12 5.7951e-12 6.5359e-12 4.8262e-12 6.2606e-12 4.4817e-12 3.4764e-12 3.3386e-12 7.1719e-12 1.1122e-11 5.7593e-12 9.6583e-12 7.826e-12 1.1951e-11 1.274e-11 9.3076e-12 9.6865e-12 1.1609e-11 1.0813e-11 8.3857e-12 9.3673e-12 6.9123e-12 5.1441e-12 6.1354e-12 4.4575e-12 5.4043e-12 4.552e-12 2.9328e-12 2.94e-12 2.7304e-12 1.9456e-12 2.1359e-12 2.0538e-12 2.0369e-12
4.525e-11 6.5591e-12 4.7709e-12 2.4608e-11 2.8829e-12 2.3143e-11 1.5718e-11 1.3264e-11 2.2282e-11 1.2449e-11 1.0277e-11 1.1223e-11 1.4617e-11 1.4702e-11 1.65e-11 9.2329e-12 1.8622e-11 1.6126e-11 1.3857e-11 1.4545e-11 1.6501e-11 1.3775e-11 1.5668e-11 1.0624e-11 2.612e-11 1.6229e-11 1.531e-11 2.2341e-11 8.8146e-12 1.5574e-11 9.4982e-12 1.1428e-11 1.4069e-11 7.9329e-12 9.3876e-12 6.0743e-12 1.416e-11 7.245e-12 6.9423e-12 5.3242e-12 6.9186e-12 5.0713e-12 5.9321e-12 3.3595e-12 5.9895e-12 6.7754e-12 5.9808e-12 8.1868e-12 9.8387e-12 9.4666e-12 7.3869e-12 7.2861e-12 7.2126e-12 7.4099e-12 4.9928e-12 9.55e-12 8.8896e-12 9.7577e-12 5.9961e-12 7.1737e-12 3.8906e-12 4.4113e-12 4.6971e-12 4.3433e-12 4.6876e-12 3.0794e-12 3.1675e-12 2.0405e-12 3.0426e-12 2.5142e-12 1.8243e-12 1.5898e-12
3.8343e-12 2.0812e-11 1.1792e-11 1.0843e-11 1.6636e-11 1.1921e-11 1.8318e-11 1.8864e-11 1.0329e-11 2.1744e-11 2.0295e-11 9.7048e-12 1.9733e-11 2.4095e-11 1.2559e-11 1.4967e-11 1.5028e-11 1.4173e-11 1.4065e-11 1.5308e-11 1.2138e-11 8.917e-12 1.4332e-11 1.2411e-11 1.2839e-11 7.8048e-12 1.118e-11 1.2686e-11 1.4014e-11 1.0259e-11 1.3772e-11 9.9077e-12 8.1174e-12 1.2438e-11 8.2497e-12 1.1503e-11 7.4628e-12 6.721e-12 1.0283e-11 8.046e-12 5.636e-12 5.8987e-12 9.0713e-12 9.2151e-12 8.8189e-12 9.6731e-12 8.5173e-12 7.9773e-12 5.9727e-12 7.1421e-12 8.9535e-12 6.6061e-12 8.9838e-12 5.5944e-12 6.1951e-12 5.8277e-12 5.3777e-12 5.6815e-12 7.7093e-12 4.8356e-12 7.0357e-12 5.4769e-12 3.8912e-12 3.792e-12 3.1601e-12 3.8079e-12 4.0617e-12 3.463e-12 5.3405e-12 2.8981e-12 2.8275e-12 2.8142e-12
1.8485e-11 1.6266e-11 1.3714e-11 1.1127e-11 1.4753e-11 1.4012e-11 1.5653e-11 1.5304e-11 1.4977e-11 1.4236e-11 1.2414e-11 1.2224e-11 1.3664e-11 1.5642e-11 1.5279e-11 1.9346e-11 1.3883e-11 1.7034e-11 2.2095e-11 2.2978e-11 1.9202e-11 1.3654e-11 2.0021e-11 1.8446e-11 1.1148e-11 7.65e-12 7.0894e-12 7.9628e-12 2.5623e-11 1.1541e-11 1.032e-11 1.067e-11 1.7522e-11 1.1255e-11 8.891e-12 1.0646e-11 6.8515e-12 8.3809e-12 8.4205e-12 9.9514e-12 7.3464e-12 6.4287e-12 7.1106e-12 6.4291e-12 1.0646e-11 8.1557e-12 6.3551e-12 7.0746e-12 7.4099e-12 8.0305e-12 7.5753e-12 6.9901e-12 8.7172e-12 6.1213e-12 5.6746e-12 6.9593e-12 6.9214e-12 4.6699e-12 5.6948e-12 4.3629e-12 3.3557e-12 4.7744e-12 6.475e-12 6.6842e-12 4.1914e-12 3.3242e-12 4.8695e-12 4.9007e-12 2.6221e-12 2.3909e-12 3.2313e-12 3.8316e-12
2.3017e-11 2.0626e-11 1.4191e-11 1.5667e-11 1.524e-11 1.2929e-11 1.8629e-11 1.3652e-11 1.2163e-11 2.5452e-11 1.412e-11 1.4035e-11 1.8245e-11 1.6825e-11 2.1688e-11 1.0721e-11 1.1939e-11 1.6029e-11 1.9106e-11 1.3838e-11 1.2884e-11 1.1982e-11 1.4864e-11 8.3473e-12 2.5219e-11 1.9812e-11 1.4079e-11 1.8426e-11 1.0062e-11 1.6122e-11 1.3445e-11 8.4078e-12 1.1841e-11 1.1414e-11 8.5392e-12 1.0865e-11 7.6661e-12 7.7883e-12 6.2782e-12 5.9758e-12 4.9536e-12 6.8752e-12 9.1116e-12 9.4108e-12 9.0565e-12 6.3791e-12 5.7797e-12 8.392e-12 7.565e-12 8.3469e-12 9.9717e-12 9.2631e-12 6.9153e-12 8.5354e-12 8.3881e-12 7.7676e-12 5.462e-12 5.2556e-12 9.3326e-12 7.1993e-12 6.0949e-12 5.2655e-12 4.9827e-12 3.5764e-12 3.2286e-12 3.7237e-12 4.0534e-12 4.2808e-12 2.5736e-12 3.3993e-12 4.8244e-12 2.8214e-12
1.2081e-11 4.4689e-12 4.4408e-11 2.3029e-11 1.54e-11 1.6064e-11 2.2378e-11 1.3435e-11 1.4785e-11 1.3242e-11 1.0106e-11 1.5949e-11 1.0077e-11 1.5024e-11 1.4181e-11 2.1765e-11 1.3431e-11 1.8143e-11 1.5022e-11 2.0297e-11 1.3054e-11 1.315e-11 2.159e-11 1.1701e-11 1.622e-11 1.3805e-11 2.0877e-11 3.028e-11 1.6411e-11 1.1531e-11 1.8673e-11 1.6511e-11 6.0303e-12 1.0159e-11 8.7523e-12 6.8735e-12 1.095e-11 7.4287e-12 5.7867e-12 9.0436e-12 6.2067e-12 4.6925e-12 4.5263e-12 5.3689e-12 7.3322e-12 6.4659e-12 8.3816e-12 8.1554e-12 7.5401e-12 7.0414e-12 7.9585e-12 8.057e-12 8.977e-12 7.4579e-12 5.842e-12 5.9355e-12 1.0396e-11 7.3337e-12 5.6282e-12 7.675e-12 5.6655e-12 6.7755e-12 4.9866e-12 3.4838e-12 2.8228e-12 3.2604e-12 3.782e-12 2.8391e-12 2.2395e-12 2.8714e-12 3.4492e-12 2.3162e-12
3.8738e-11 3.2486e-11 2.8398e-11 2.8632e-11 1.5305e-11 2.2685e-11 2.0387e-11 1.2483e-11 1.6381e-11 1.3204e-11 1.6554e-11 1.1651e-11 1.5115e-11 1.9165e-11 1.5925e-11 1.2128e-11 2.1421e-11 1.8349e-11 1.1256e-11 1.2429e-11 2.8192e-11 1.1398e-11 1.553e-11 1.4564e-11 1.9369e-11 2.3302e-11 1.1949e-11 1.7802e-11 9.6275e-12 1.3889e-11 8.0789e-12 2.9171e-11 1.2738e-11 1.3377e-11 9.2307e-12 6.8196e-12 7.9745e-12 9.9397e-12 5.3737e-12 4.6835e-12 5.2683e-12 4.1377e-12 4.5702e-12 4.4616e-12 5.5283e-12 8.7635e-12 6.0875e-12 9.389e-12 8.0492e-12 8.0162e-12 7.3236e-12 9.5603e-12 7.9351e-12 5.6966e-12 5.5968e-12 9.3765e-12 1.0563e-11 9.354e-12 5.342e-12 4.5946e-12 5.6356e-12 4.7156e-12 4.4015e-12 3.7766e-12 3.7809e-12 2.8009e-12 3.5087e-12 3.0852e-12 3.5867e-12 2.1145e-12 2.1773e-12 1.6167e-12
4.1264e-11 2.6518e-11 2.8277e-11 2.8242e-11 1.8349e-11 1.6121e-11 1.7611e-11 1.3401e-11 1.2422e-11 1.4032e-11 1.348e-11 1.6565e-11 1.6103e-11 1.4101e-11 1.3241e-11 1.1695e-11 1.1414e-11 1.54e-11 2.1416e-11 1.5305e-11 1.4001e-11 1.038e-11 1.8743e-11 2.6363e-11 2.0151e-11 1.3196e-11 1.1034e-11 1.4683e-11 1.1959e-11 9.2814e-12 1.4749e-11 1.7776e-11 9.7465e-12 9.55e-12 8.9591e-12 7.2964e-12 8.4035e-12 8.2733e-12 6.2278e-12 5.2581e-12 6.8884e-12 4.4706e-12 6.1651e-12 5.8456e-12 7.0035e-12 6.1006e-12 6.7682e-12 7.6776e-12 8.4825e-12 7.5307e-12 8.3467e-12 1.1336e-11 8.7404e-12 1.1112e-11 5.6248e-12 6.9826e-12 6.5287e-12 6.5394e-12 5.6176e-12 6.4578e-12 7.3347e-12 7.4115e-12 5.6717e-12 4.0028e-12 3.8537e-12 2.4172e-12 3.0755e-12 2.8418e-12 2.559e-12 3.1272e-12 2.8222e-12 2.6296e-12
2.2385e-11 2.5562e-11 1.8241e-11 1.7497e-11 1.5653e-11 1.3871e-11 1.9791e-11 1.1746e-11 1.1358e-11 2.1536e-11 1.3474e-11 1.7235e-11 1.7292e-11 2.0837e-11 1.3883e-11 1.1147e-11 1.2527e-11 1.4693e-11 1.2039e-11 2.3881e-11 9.8432e-12 1.5433e-11 1.4407e-11 9.4274e-12 1.7005e-11 1.1416e-11 1.1237e-11 2.4308e-11 1.5813e-11 1.7635e-11 1.0535e-11 7.1478e-12 1.4771e-11 1.2307e-11 8.7997e-12 7.7851e-12 1.0062e-11 7.4967e-12 8.3471e-12 7.6873e-12 5.9451e-12 5.2159e-12 8.4293e-12 7.9427e-12 5.8849e-12 6.6812e-12 6.4101e-12 6.0108e-12 6.7567e-12 8.6517e-12 1.1188e-11 6.7982e-12 8.8508e-12 6.9679e-12 6.4567e-12 7.8767e-12 7.9399e-12 4.6623e-12 6.3609e-12 6.7575e-12 4.0166e-12 7.742e-12 3.5261e-12 3.5998e-12 3.3542e-12 3.9447e-12 3.1996e-12 3.3944e-12 2.8205e-12 3.0994e-12 3.3453e-12 3.2975e-12
2.1296e-11 1.4008e-11 1.6088e-11 1.8589e-11 1.5564e-11 1.5754e-11 1.5508e-11 1.9178e-11 1.1195e-11 1.3505e-11 9.3015e-12 1.138e-11 1.2334e-11 1.6655e-11 1.6858e-11 1.189e-11 1.488e-11 1.9768e-11 1.1998e-11 2.1283e-11 1.3425e-11 1.3113e-11 1.5212e-11 2.0578e-11 1.0817e-11 1.3007e-11 8.1715e-12 1.0107e-11 1.3867e-11 1.0166e-11 1.0149e-11 9.4232e-12 1.1698e-11 8.9902e-12 9.2706e-12 8.8844e-12 7.3011e-12 6.184e-12 6.7542e-12 8.4837e-12 7.5909e-12 6.1572e-12 7.6516e-12 7.0375e-12 7.6492e-12 6.4578e-12 7.2831e-12 8.3556e-12 7.287e-12 8.9068e-12 9.9701e-12 7.4374e-12 8.7361e-12 7.7137e-12 7.759e-12 7.4665e-12 6.942e-12 5.9628e-12 5.1113e-12 5.2315e-12 4.9081e-12 5.6391e-12 4.507e-12 3.1757e-12 3.7903e-12 4.9054e-12 3.9825e-12 4.9072e-12 3.3634e-12 3.1616e-12 2.7234e-12 3.7913e-12
